,,,,,,,,
,,ホームドアの設置状況,,,,,,
,,,,,,ホームドア設置駅数　　　　943駅,,
,,,,,,ホームドア設置番線数　　2192番線,,
,,,,,（令和2年度末　移動等円滑化実績報告による）,,,
,,,,,,,,
,駅数,事業者名,駅名,路線名,番線（のりば）,,ホームドアの種別,ホームの形状
,147,,,京王線,2,,可動式ホーム柵,島式二層2面4線
,147,,,京王線,3,,可動式ホーム柵,島式二層2面4線
,147,,,京王線,4,,可動式ホーム柵,島式二層2面4線
,148,京王電鉄,新宿,京王線,1,,可動式ホーム柵,"くし型3面3線
島式1面2線"
,148,,,京王線,2,,可動式ホーム柵,くし型3面3線
,148,,,京王線,3,,可動式ホーム柵,くし型3面3線
,148,,,京王新線,4,,可動式ホーム柵,島式1面2線
,148,,,京王新線,5,,可動式ホーム柵,島式1面2線
,148,,,大江戸線,6,,可動式ホーム柵,島式1面2線
,148,,,大江戸線,7,,可動式ホーム柵,島式1面2線
,149,京王電鉄,飛田給,京王線,1,,可動式ホーム柵,相対・島式2面3線
,149,,,京王線,2,,可動式ホーム柵,相対・島式2面3線
,149,,,京王線,3,,可動式ホーム柵,相対・島式2面3線
,150,京王電鉄,吉祥寺,井の頭線,1,,可動式ホーム柵,終端駅2面2線
,150,,,井の頭線,2,,可動式ホーム柵,終端駅2面2線
,151,京王電鉄,渋谷,井の頭線,1,,可動式ホーム柵,くし型2面2線
,151,,,井の頭線,2,,可動式ホーム柵,くし型2面2線
,152,小田急電鉄,新宿,小田原線,4,,可動式ホーム柵,くし形7面5線
,152,,,小田原線,5,,可動式ホーム柵,くし形7面5線
,153,小田急電鉄,代々木八幡,小田原線,1,,可動式ホーム柵,島式1面2線
,153,,,小田原線,2,,可動式ホーム柵,島式1面2線
,154,小田急電鉄,代々木上原,小田原線,1,,可動式ホーム柵,島式2面4線
,154,,,千代田線,2,,可動式ホーム柵,島式2面4線
,154,,,千代田線,3,,可動式ホーム柵,島式2面4線
,154,,,小田原線,4,,可動式ホーム柵,島式2面4線
,155,小田急電鉄,東北沢,小田原線,1,,可動式ホーム柵,島式1面2線
,155,,,小田原線,2,,可動式ホーム柵,島式1面2線
,156,小田急電鉄,下北沢,小田原線,1,,可動式ホーム柵,島式1面2線2層
,156,,,小田原線,2,,可動式ホーム柵,島式1面2線2層
,156,,,小田原線,3,,可動式ホーム柵,島式1面2線2層
,156,,,小田原線,4,,可動式ホーム柵,島式1面2線2層
,157,小田急電鉄,世田谷代田,小田原線,1,,可動式ホーム柵,島式1面2線
,157,,,小田原線,2,,可動式ホーム柵,島式1面2線
,158,小田急電鉄,梅ヶ丘,小田原線,1,,可動式ホーム柵,相対式2面2線
,158,,,小田原線,2,,可動式ホーム柵,相対式2面2線
,159,小田急電鉄,登戸,小田原線,1,,可動式ホーム柵,島式2面4線
,159,,,小田原線,2,,可動式ホーム柵,島式2面4線
,160,東急電鉄,目黒,目黒線,1,,可動式ホーム柵,島式1面2線
,160,,,目黒線,2,,可動式ホーム柵,島式1面2線
,161,東急電鉄,不動前,目黒線,1,,可動式ホーム柵,相対式2面2線
,161,,,目黒線,2,,可動式ホーム柵,相対式2面2線
,162,東急電鉄,武蔵小山,目黒線,1,,可動式ホーム柵,島式2面4線
,162,,,目黒線,2,,可動式ホーム柵,島式2面4線
,162,,,目黒線,3,,可動式ホーム柵,島式2面4線
,162,,,目黒線,4,,可動式ホーム柵,島式2面4線
,163,東急電鉄,西小山,目黒線,1,,可動式ホーム柵,島式1面2線
,163,,,目黒線,2,,可動式ホーム柵,島式1面2線
,164,東急電鉄,洗足,目黒線,1,,可動式ホーム柵,相対式2面2線
,164,,,目黒線,2,,可動式ホーム柵,相対式2面2線
,165,東急電鉄,大岡山,目黒線,1,,可動式ホーム柵,島式2面4線
,165,,,大井町線,2,,可動式ホーム柵,島式2面4線
,165,,,大井町線,3,,可動式ホーム柵,島式2面4線
,165,,,目黒線,4,,可動式ホーム柵,島式2面4線
,166,東急電鉄,奥沢,目黒線,1,,可動式ホーム柵,単式1面1線・島式1面2線
,166,,,目黒線,2,,可動式ホーム柵,単式1面1線・島式1面2線
,167,東急電鉄,田園調布,東横線,1,,可動式ホーム柵,島式2面4線
,167,,,目黒線,2,,可動式ホーム柵,島式2面4線
,167,,,目黒線,3,,可動式ホーム柵,島式2面4線
,167,,,東横線,4,,可動式ホーム柵,島式2面4線
,168,東急電鉄,多摩川,東横線,1,,可動式ホーム柵,島式2面4線
,168,,,目黒線,2,,可動式ホーム柵,島式2面4線
,168,,,目黒線,3,,可動式ホーム柵,島式2面4線
,168,,,東横線,4,,可動式ホーム柵,島式2面4線
,169,東急電鉄,新丸子,東横線,1,,可動式ホーム柵,島式2面4線
,169,,,目黒線,2,,可動式ホーム柵,島式2面4線
,169,,,目黒線,3,,可動式ホーム柵,島式2面4線
,169,,,東横線,4,,可動式ホーム柵,島式2面4線
,170,東急電鉄,武蔵小杉,東横線,1,,可動式ホーム柵,島式2面4線
,170,,,目黒線,2,,可動式ホーム柵,島式2面4線
,170,,,目黒線,3,,可動式ホーム柵,島式2面4線
,170,,,東横線,4,,可動式ホーム柵,島式2面4線
,171,東急電鉄,元住吉,東横線,2,,可動式ホーム柵,島式2面6線
,171,,,目黒線,3,,可動式ホーム柵,島式2面6線
,171,,,目黒線,4,,可動式ホーム柵,島式2面6線
,171,,,東横線,5,,可動式ホーム柵,島式2面6線
,172,東急電鉄,日吉,東横線,1,,可動式ホーム柵,島式2面4線
,172,,,目黒線,2,,可動式ホーム柵,島式2面4線
,172,,,目黒線,3,,可動式ホーム柵,島式2面4線
,172,,,東横線,4,,可動式ホーム柵,島式2面4線
,173,東急電鉄,大井町,大井町線,1,,可動式ホーム柵,島式1面2線
,173,,,大井町線,2,,可動式ホーム柵,島式1面2線
,174,東急電鉄,溝の口,田園都市線,1,,可動式ホーム柵,島式2面4線
,174,,,大井町線,2,,可動式ホーム柵,島式2面4線
,174,,,大井町線,3,,可動式ホーム柵,島式2面4線
,174,,,田園都市線,4,,可動式ホーム柵,島式2面4線
,175,東急電鉄,緑が丘,大井町線,1,,可動式ホーム柵,相対式2面2線
,175,,,大井町線,2,,可動式ホーム柵,相対式2面2線
,176,東急電鉄,尾山台,大井町線,1,,可動式ホーム柵,相対式2面2線
,176,,,大井町線,2,,可動式ホーム柵,相対式2面2線
,177,東急電鉄,中延,大井町線,1,,可動式ホーム柵,相対式2面2線
,177,,,大井町線,2,,可動式ホーム柵,相対式2面2線
,178,東急電鉄,上野毛,大井町線,1,,可動式ホーム柵,島式1面3線
,178,,,大井町線,2,,可動式ホーム柵,島式1面3線
,179,東急電鉄,荏原町,大井町線,1,,可動式ホーム柵,相対式2面2線
,179,,,大井町線,2,,可動式ホーム柵,相対式2面2線
,180,東急電鉄,九品仏,大井町線,1,,可動式ホーム柵,島式1面2線
,180,,,大井町線,2,,可動式ホーム柵,島式1面2線
,181,東急電鉄,旗の台,大井町線,3,,可動式ホーム柵,島式2面4線
,181,,,大井町線,4,,可動式ホーム柵,島式2面4線
,181,,,大井町線,5,,可動式ホーム柵,島式2面4線
,181,,,大井町線,6,,可動式ホーム柵,島式2面4線
,182,東急電鉄,北千束,大井町線,1,,可動式ホーム柵,島式1面2線
,182,,,大井町線,2,,可動式ホーム柵,島式1面2線
,183,東急電鉄,下神明,大井町線,1,,可動式ホーム柵,相対式2面2線
,183,,,大井町線,2,,可動式ホーム柵,相対式2面2線
,184,東急電鉄,戸越公園,大井町線,1,,可動式ホーム柵,相対式2面2線
,184,,,大井町線,2,,可動式ホーム柵,相対式2面2線
,185,東急電鉄,等々力,大井町線,1,,可動式ホーム柵,島式1面2線
,185,,,大井町線,2,,可動式ホーム柵,島式1面2線
,186,東急電鉄,渋谷,田園都市線,1,,可動式ホーム柵,島式1面2線
,186,,,田園都市線,2,,可動式ホーム柵,島式1面2線
,186,,,東横線,3,,可動式ホーム柵,島式2面4線
,186,,,東横線,4,,可動式ホーム柵,島式2面4線
,186,,,東横線,5,,可動式ホーム柵,島式2面4線
,186,,,東横線,6,,可動式ホーム柵,島式2面4線
,187,東急電鉄,中目黒,東横線,1,,可動式ホーム柵,島式2面4線
,187,,,東横線,4,,可動式ホーム柵,島式2面4線
,188,東急電鉄,学芸大学,東横線,1,,可動式ホーム柵,島式1面2線
,188,,,東横線,2,,可動式ホーム柵,島式1面2線
,189,東急電鉄,代官山,東横線,1,,可動式ホーム柵,相対式2面2線
,189,,,東横線,2,,可動式ホーム柵,相対式2面2線
,190,東急電鉄,横浜,東横線,1,,可動式ホーム柵,島式1面2線
,190,,,東横線,2,,可動式ホーム柵,島式1面2線
,191,東急電鉄,菊名,東横線,3,,可動式ホーム柵,島式2面4線
,191,,,東横線,4,,可動式ホーム柵,島式2面4線
,191,,,東横線,5,,可動式ホーム柵,島式2面4線
,191,,,東横線,6,,可動式ホーム柵,島式2面4線
,192,東急電鉄,大倉山,東横線,1,,可動式ホーム柵,相対式2面2線
,192,,,東横線,2,,可動式ホーム柵,相対式2面2線
,193,東急電鉄,都立大学,東横線,1,,可動式ホーム柵,相対式2面2線
,193,,,東横線,2,,可動式ホーム柵,相対式2面2線
,194,東急電鉄,反町,東横線,1,,可動式ホーム柵,島式1面2線
,194,,,東横線,2,,可動式ホーム柵,島式1面2線
,195,東急電鉄,祐天寺,東横線,1,,可動式ホーム柵,相対式2面3線
,195,,,東横線,3,,可動式ホーム柵,相対式2面3線
,196,東急電鉄,綱島,東横線,1,,可動式ホーム柵,相対式2面2線
,196,,,東横線,2,,可動式ホーム柵,相対式2面2線
,197,東急電鉄,自由が丘,大井町線,1,,可動式ホーム柵,相対式2面2線
,197,,,大井町線,2,,可動式ホーム柵,相対式2面2線
,197,,,東横線,3,,可動式ホーム柵,島式2面4線
,197,,,東横線,4,,可動式ホーム柵,島式2面4線
,197,,,東横線,5,,可動式ホーム柵,島式2面4線
,197,,,東横線,6,,可動式ホーム柵,島式2面4線
,198,東急電鉄,妙蓮寺,東横線,1,,可動式ホーム柵,相対式2面2線
,198,,,東横線,2,,可動式ホーム柵,相対式2面2線
,199,東急電鉄,東白楽,東横線,1,,可動式ホーム柵,相対式2面2線
,199,,,東横線,2,,可動式ホーム柵,相対式2面2線
,200,東急電鉄,白楽,東横線,1,,可動式ホーム柵,相対式2面2線
,200,,,東横線,2,,可動式ホーム柵,相対式2面2線
,201,東急電鉄,宮前平,田園都市線,1,,可動式ホーム柵,相対式2面2線
,201,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,202,東急電鉄,駒沢大学,田園都市線,1,,可動式ホーム柵,島式1面2線
,202,,,田園都市線,2,,可動式ホーム柵,島式1面2線
,203,東急電鉄,三軒茶屋,田園都市線,1,,可動式ホーム柵,相対式2面2線
,203,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,204,東急電鉄,市が尾,田園都市線,1,,可動式ホーム柵,相対式2面2線
,204,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,205,東急電鉄,二子玉川,田園都市線,1,,可動式ホーム柵,島式2面4線
,205,,,大井町線,2,,可動式ホーム柵,島式2面4線
,205,,,大井町線,3,,可動式ホーム柵,島式2面4線
,205,,,田園都市線,4,,可動式ホーム柵,島式2面4線
,206,東急電鉄,用賀,田園都市線,1,,可動式ホーム柵,相対式2面2線
,206,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,207,東急電鉄,江田,田園都市線,2,,可動式ホーム柵,島式2面4線
,207,,,田園都市線,4,,可動式ホーム柵,島式2面4線
,208,東急電鉄,桜新町,田園都市線,1,,可動式ホーム柵,相対式2層2面4線
,208,,,田園都市線,2,,可動式ホーム柵,相対式2層2面4線
,209,東急電鉄,池尻大橋,田園都市線,1,,可動式ホーム柵,相対式2面2線
,209,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,210,東急電鉄,あざみ野,田園都市線,1,,可動式ホーム柵,相対式2面2線
,210,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,211,東急電鉄,たまﾌﾟﾗ－ｻﾞ,田園都市線,1,,可動式ホーム柵,相対式2面2線
,211,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,212,東急電鉄,つきみ野,田園都市線,1,,可動式ホーム柵,相対式2面2線
,212,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,213,東急電鉄,高津,田園都市線,1,,可動式ホーム柵,相対式2面4線
,213,,,田園都市線,4,,可動式ホーム柵,相対式2面4線
,214,東急電鉄,梶が谷,田園都市線,1,,可動式ホーム柵,島式2面4線
,214,,,田園都市線,2,,可動式ホーム柵,島式2面4線
,214,,,田園都市線,3,,可動式ホーム柵,島式2面4線
,215,東急電鉄,長津田,田園都市線,3,,可動式ホーム柵,島式2面4線
,215,,,田園都市線,4,,可動式ホーム柵,島式2面4線
,215,,,田園都市線,5,,可動式ホーム柵,島式2面4線
,215,,,田園都市線,6,,可動式ホーム柵,島式2面4線
,216,東急電鉄,藤が丘,田園都市線,1,,可動式ホーム柵,相対式2面2線
,216,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,217,東急電鉄,田奈,田園都市線,1,,可動式ホーム柵,相対式2面2線
,217,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,218,東急電鉄,二子新地,田園都市線,1,,可動式ホーム柵,相対式2面2線
,218,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,219,東急電鉄,青葉台,田園都市線,1,,可動式ホーム柵,相対式2面2線
,219,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,220,東急電鉄,南町田グランベリーパーク,田園都市線,1,,可動式ホーム柵,相対式2面2線
,220,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,221,東急電鉄,宮崎台,田園都市線,1,,可動式ホーム柵,相対式2面2線
,221,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,222,東急電鉄,つくし野,田園都市線,1,,可動式ホーム柵,相対式2面2線
,222,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,223,東急電鉄,すずかけ台,田園都市線,1,,可動式ホーム柵,相対式2面2線
,223,,,田園都市線,2,,可動式ホーム柵,相対式2面2線
,224,東急電鉄,中央林間,田園都市線,1,,可動式ホーム柵,島式1面2線
,224,,,田園都市線,2,,可動式ホーム柵,島式1面2線
,225,東急電鉄,鷺沼,田園都市線,1,,可動式ホーム柵,島式2面4線
,225,,,田園都市線,2,,可動式ホーム柵,島式2面4線
,225,,,田園都市線,3,,可動式ホーム柵,島式2面4線
,225,,,田園都市線,4,,可動式ホーム柵,島式2面4線
,226,京浜急行電鉄,羽田空港第３タ－ミナル,空港線,1,,可動式ホーム柵,相対式2面2線
,226,,,空港線,2,,可動式ホーム柵,相対式2面2線
,227,京浜急行電鉄,羽田空港第１・第２タ－ミナル,空港線,1,,可動式ホーム柵,島式１面2線
,227,,,空港線,2,,可動式ホーム柵,島式１面2線
,228,京浜急行電鉄,平和島,本線,3,,可動式ホーム柵,島式2面4線
,228,,,本線,4,,可動式ホーム柵,島式2面4線
,229,京浜急行電鉄,京急蒲田,本線・空港線,1,,可動式ホーム柵,島式2面6線
,229,,,本線・空港線,3,,可動式ホーム柵,島式2面6線
,229,,,本線・空港線,4,,可動式ホーム柵,島式2面6線
,229,,,本線・空港線,6,,可動式ホーム柵,島式2面6線
,230,京浜急行電鉄,京急川崎,本線,4,,可動式ホーム柵,島式2面4線
,230,,,本線,5,,可動式ホーム柵,島式2面4線
,230,,,本線,6,,可動式ホーム柵,島式2面4線
,230,,,本線,7,,可動式ホーム柵,島式2面4線
,231,京浜急行電鉄,京急鶴見,本線,1,,可動式ホーム柵,島式2面3線
,231,,,本線,2,,可動式ホーム柵,島式2面3線
,231,,,本線,3,,可動式ホーム柵,島式2面3線
,232,京浜急行電鉄,横浜,本線,1,,可動式ホーム柵,島式１面2線
,232,,,本線,2,,可動式ホーム柵,島式１面2線
,233,京浜急行電鉄,上大岡,本線,1,,可動式ホーム柵,相対式2面4線
,233,,,本線,2,,可動式ホーム柵,相対式2面4線
,233,,,本線,3,,可動式ホーム柵,相対式2面4線
,233,,,本線,4,,可動式ホーム柵,相対式2面4線
,234,相模鉄道,横浜,本線,1,乗車,可動式ホーム柵,くし型4面3線
,234,,,本線,1,降車,可動式ホーム柵,くし型4面3線
,234,,,本線,2,乗車,可動式ホーム柵,くし型4面3線
,234,,,本線,2,降車,可動式ホーム柵,くし型4面3線
,234,,,本線,3,乗車,可動式ホーム柵,くし型4面3線
,234,,,本線,3,降車,可動式ホーム柵,くし型4面3線
,235,相模鉄道,二俣川,本線,1,,可動式ホーム柵,島式2面4線
,235,,,本線・いずみ野線,2,,可動式ホーム柵,島式2面4線
,235,,,本線,3,,可動式ホーム柵,島式2面4線
,235,,,本線,4,,可動式ホーム柵,島式2面4線
,236,相模鉄道,大和,本線,1,,可動式ホーム柵,島式１面2線
,236,,,本線,2,,可動式ホーム柵,島式１面2線
,237,相模鉄道,湘南台,いずみ野線,1,,可動式ホーム柵,島式１面2線
,237,,,いずみ野線,2,,可動式ホーム柵,島式１面2線
,238,相模鉄道,羽沢横浜国大,相鉄新横浜線,1,,可動式ホーム柵,相対式2面2線
,238,,,相鉄新横浜線,2,,可動式ホーム柵,相対式2面2線
,239,名古屋鉄道,上飯田,小牧線,1,,可動式ホーム柵,島式1面2線
,239,,,小牧線,2,,可動式ホーム柵,島式1面2線
,240,名古屋鉄道,中部国際空港,空港線,1,,ホームドア,単式1面1線・島式1面2線
,241,近畿日本鉄道,大阪阿部野橋,南大阪線,3,,昇降式ホーム柵,くし形6面5線
,241,,,南大阪線,4,,昇降式ホーム柵,くし形6面5線
,242,阪急電鉄,十三,宝塚線,3,,可動式ホーム柵,島式2面4線、相対式2面2線
,242,,,宝塚線,4,,可動式ホーム柵,島式2面4線、相対式2面2線
,242,,,京都線,5,,可動式ホーム柵,島式2面4線、相対式2面2線
,243,阪急電鉄,神戸三宮,神戸高速線,1,,可動式ホーム柵,島式2面3線
,243,,,神戸高速線,2,,可動式ホーム柵,島式2面3線
,243,,,神戸線,3,,可動式ホーム柵,島式2面3線
,243,,,神戸線,4,,可動式ホーム柵,島式2面3線
,244,阪神電気鉄道,神戸三宮,本線,1,,可動式ホーム柵,島式2面3線
,244,,,本線,3,,可動式ホーム柵,島式2面3線
,245,南海電気鉄道,難波,高野線,1,,可動式ホーム柵,くし形9面8線
,246,札幌市交通局,宮の沢,東西線,1,,可動式ホーム柵,島式1面2線
,246,,,東西線,2,,可動式ホーム柵,島式1面2線
,247,札幌市交通局,発寒南,東西線,1,,可動式ホーム柵,島式1面2線
,247,,,東西線,2,,可動式ホーム柵,島式1面2線
,248,札幌市交通局,琴似,東西線,1,,可動式ホーム柵,島式1面2線
,248,,,東西線,2,,可動式ホーム柵,島式1面2線
,249,札幌市交通局,二十四軒,東西線,1,,可動式ホーム柵,相対式2面2線
,249,,,東西線,2,,可動式ホーム柵,相対式2面2線
,250,札幌市交通局,西28丁目,東西線,1,,可動式ホーム柵,相対式2面2線
,250,,,東西線,2,,可動式ホーム柵,相対式2面2線
,251,札幌市交通局,円山公園,東西線,1,,可動式ホーム柵,相対式2面2線
,251,,,東西線,2,,可動式ホーム柵,相対式2面2線
,252,札幌市交通局,西18丁目,東西線,1,,可動式ホーム柵,相対式2面2線
,252,,,東西線,2,,可動式ホーム柵,相対式2面2線
,253,札幌市交通局,西11丁目,東西線,1,,可動式ホーム柵,島式1面2線
,253,,,東西線,2,,可動式ホーム柵,島式1面2線
,254,札幌市交通局,大通,南北線,1,,可動式ホーム柵,相対式2面2線
,254,,,南北線,2,,可動式ホーム柵,相対式2面2線
,254,,,東豊線,1,,可動式ホーム柵,相対式2面2線
,254,,,東豊線,2,,可動式ホーム柵,相対式2面2線
,254,,,東西線,3,,可動式ホーム柵,島式1面2線
,254,,,東西線,4,,可動式ホーム柵,島式1面2線
,255,札幌市交通局,ﾊﾞｽｾﾝﾀｰ前,東西線,1,,可動式ホーム柵,島式1面2線
,255,,,東西線,2,,可動式ホーム柵,島式1面2線
,256,札幌市交通局,菊水,東西線,1,,可動式ホーム柵,相対式2面2線
,256,,,東西線,2,,可動式ホーム柵,相対式2面2線
,257,札幌市交通局,東札幌,東西線,1,,可動式ホーム柵,相対式2面2線
,257,,,東西線,2,,可動式ホーム柵,相対式2面2線
,258,札幌市交通局,白石,東西線,1,,可動式ホーム柵,島式1面2線
,258,,,東西線,2,,可動式ホーム柵,島式1面2線
,259,札幌市交通局,南郷７丁目,東西線,1,,可動式ホーム柵,単式1面1線・島式1面2線
,259,,,東西線,2,,可動式ホーム柵,単式1面1線・島式1面2線
,259,,,東西線,4,,可動式ホーム柵,単式1面1線・島式1面2線
,260,札幌市交通局,南郷13丁目,東西線,1,,可動式ホーム柵,相対式2面2線
,260,,,東西線,2,,可動式ホーム柵,相対式2面2線
,261,札幌市交通局,南郷18丁目,東西線,1,,可動式ホーム柵,相対式2面2線
,261,,,東西線,2,,可動式ホーム柵,相対式2面2線
,262,札幌市交通局,大谷地,東西線,1,,可動式ホーム柵,相対式2面2線
,262,,,東西線,2,,可動式ホーム柵,相対式2面2線
,263,札幌市交通局,ひばりが丘,東西線,1,,可動式ホーム柵,相対式2面2線
,263,,,東西線,2,,可動式ホーム柵,相対式2面2線
,264,札幌市交通局,新さっぽろ,東西線,1,,可動式ホーム柵,島式1面2線
,264,,,東西線,2,,可動式ホーム柵,島式1面2線
,265,札幌市交通局,麻生,南北線,1,,可動式ホーム柵,島式1面2線
,265,,,南北線,2,,可動式ホーム柵,島式1面2線
,266,札幌市交通局,北34条,南北線,1,,可動式ホーム柵,相対式2面2線
,266,,,南北線,2,,可動式ホーム柵,相対式2面2線
,267,札幌市交通局,北24条,南北線,1,,可動式ホーム柵,島式1面2線
,267,,,南北線,2,,可動式ホーム柵,島式1面2線
,268,札幌市交通局,北18条,南北線,1,,可動式ホーム柵,相対式2面2線
,268,,,南北線,2,,可動式ホーム柵,相対式2面2線
,269,札幌市交通局,北12条,南北線,1,,可動式ホーム柵,相対式2面2線
,269,,,南北線,2,,可動式ホーム柵,相対式2面2線
,270,札幌市交通局,さっぽろ,南北線,1,,可動式ホーム柵,島式1面2線
,270,,,南北線,2,,可動式ホーム柵,島式1面2線
,270,,,東豊線,1,,可動式ホーム柵,島式1面2線
,270,,,東豊線,2,,可動式ホーム柵,島式1面2線
,271,札幌市交通局,すすきの,南北線,1,,可動式ホーム柵,相対式2面2線
,271,,,南北線,2,,可動式ホーム柵,相対式2面2線
,272,札幌市交通局,中島公園,南北線,1,,可動式ホーム柵,相対式2面2線
,272,,,南北線,2,,可動式ホーム柵,相対式2面2線
,273,札幌市交通局,幌平橋,南北線,1,,可動式ホーム柵,相対式2面2線
,273,,,南北線,2,,可動式ホーム柵,相対式2面2線
,274,札幌市交通局,中の島,南北線,1,,可動式ホーム柵,相対式2面2線
,274,,,南北線,2,,可動式ホーム柵,相対式2面2線
,275,札幌市交通局,平岸,南北線,1,,可動式ホーム柵,相対式2面2線
,275,,,南北線,2,,可動式ホーム柵,相対式2面2線
,276,札幌市交通局,南平岸,南北線,1,,可動式ホーム柵,島式1面2線
,276,,,南北線,2,,可動式ホーム柵,島式1面2線
,277,札幌市交通局,澄川,南北線,1,,可動式ホーム柵,島式1面2線
,277,,,南北線,2,,可動式ホーム柵,島式1面2線
,278,札幌市交通局,自衛隊前,南北線,1,,可動式ホーム柵,相対式2面2線
,278,,,南北線,2,,可動式ホーム柵,相対式2面2線
,279,札幌市交通局,真駒内,南北線,1,,可動式ホーム柵,島式1面2線
,279,,,南北線,2,,可動式ホーム柵,島式1面2線
,280,札幌市交通局,栄町,東豊線,1,,可動式ホーム柵,島式1面2線
,280,,,東豊線,2,,可動式ホーム柵,島式1面2線
,281,札幌市交通局,新道東,東豊線,1,,可動式ホーム柵,相対式2面2線
,281,,,東豊線,2,,可動式ホーム柵,相対式2面2線
,282,札幌市交通局,元町,東豊線,1,,可動式ホーム柵,島式1面2線
,282,,,東豊線,2,,可動式ホーム柵,島式1面2線
,283,札幌市交通局,環状通東,東豊線,1,,可動式ホーム柵,相対式2面2線
,283,,,東豊線,2,,可動式ホーム柵,相対式2面2線
,284,札幌市交通局,東区役所前,東豊線,1,,可動式ホーム柵,島式1面2線
,284,,,東豊線,2,,可動式ホーム柵,島式1面2線
,285,札幌市交通局,北13条東,東豊線,1,,可動式ホーム柵,相対式2面2線
,285,,,東豊線,2,,可動式ホーム柵,相対式2面2線
,286,札幌市交通局,豊水すすきの,東豊線,1,,可動式ホーム柵,島式1面2線
,286,,,東豊線,2,,可動式ホーム柵,島式1面2線
,287,札幌市交通局,学園前,東豊線,1,,可動式ホーム柵,島式1面2線
,287,,,東豊線,2,,可動式ホーム柵,島式1面2線
,288,札幌市交通局,豊平公園,東豊線,1,,可動式ホーム柵,島式1面2線
,288,,,東豊線,2,,可動式ホーム柵,島式1面2線
,289,札幌市交通局,美園,東豊線,1,,可動式ホーム柵,島式1面2線
,289,,,東豊線,2,,可動式ホーム柵,島式1面2線
,290,札幌市交通局,月寒中央,東豊線,1,,可動式ホーム柵,島式1面2線
,290,,,東豊線,2,,可動式ホーム柵,島式1面2線
,291,札幌市交通局,福住,東豊線,1,,可動式ホーム柵,島式1面2線
,291,,,東豊線,2,,可動式ホーム柵,島式1面2線
,292,仙台市交通局,富沢,南北線,1,,可動式ホーム柵,島式1面2線
,292,,,南北線,2,,可動式ホーム柵,島式1面2線
,293,仙台市交通局,長町南,南北線,1,,可動式ホーム柵,島式1面2線
,293,,,南北線,2,,可動式ホーム柵,島式1面2線
,294,仙台市交通局,長町,南北線,1,,可動式ホーム柵,島式1面2線
,294,,,南北線,2,,可動式ホーム柵,島式1面2線
,295,仙台市交通局,長町一丁目,南北線,1,,可動式ホーム柵,島式1面2線
,295,,,南北線,2,,可動式ホーム柵,島式1面2線
,296,仙台市交通局,河原町,南北線,1,,可動式ホーム柵,島式1面2線
,296,,,南北線,2,,可動式ホーム柵,島式1面2線
,297,仙台市交通局,愛宕橋,南北線,1,,可動式ホーム柵,島式1面2線
,297,,,南北線,2,,可動式ホーム柵,島式1面2線
,298,仙台市交通局,五橋,南北線,1,,可動式ホーム柵,島式1面2線
,298,,,南北線,2,,可動式ホーム柵,島式1面2線
,299,仙台市交通局,仙台,南北線,1,,可動式ホーム柵,島式2面4線
,299,,,南北線,2,,可動式ホーム柵,島式2面4線
,299,,,東西線,3,,可動式ホーム柵,島式2面4線
,299,,,東西線,4,,可動式ホーム柵,島式2面4線
,300,仙台市交通局,広瀬通,南北線,1,,可動式ホーム柵,島式1面2線
,300,,,南北線,2,,可動式ホーム柵,島式1面2線
,301,仙台市交通局,勾当台公園,南北線,1,,可動式ホーム柵,島式1面2線
,301,,,南北線,2,,可動式ホーム柵,島式1面2線
,302,仙台市交通局,北四番丁,南北線,1,,可動式ホーム柵,島式1面2線
,302,,,南北線,2,,可動式ホーム柵,島式1面2線
,303,仙台市交通局,北仙台,南北線,1,,可動式ホーム柵,島式1面2線
,303,,,南北線,2,,可動式ホーム柵,島式1面2線
,304,仙台市交通局,台原,南北線,1,,可動式ホーム柵,島式1面2線
,304,,,南北線,2,,可動式ホーム柵,島式1面2線
,305,仙台市交通局,旭ヶ丘,南北線,1,,可動式ホーム柵,島式1面2線
,305,,,南北線,2,,可動式ホーム柵,島式1面2線
,306,仙台市交通局,黒松,南北線,1,,可動式ホーム柵,島式1面2線
,306,,,南北線,2,,可動式ホーム柵,島式1面2線
,307,仙台市交通局,八乙女,南北線,1,,可動式ホーム柵,島式1面2線
,307,,,南北線,2,,可動式ホーム柵,島式1面2線
,308,仙台市交通局,泉中央,南北線,1,,可動式ホーム柵,島式1面2線
,308,,,南北線,2,,可動式ホーム柵,島式1面2線
